beta,gamma,Nr,R*,dP*,Theta*
0.2175,3.45,8.0,0.7307361089310245,0.1329404891354099,0.8052544102760251
0.2175,3.45,10.0,0.7243677987985023,0.13662254754685763,0.8070777050704039
0.2175,3.4625,4.0,0.7374922742223113,0.10959368144427827,0.7729403921249246
0.2175,3.4625,8.0,0.7308727212998224,0.13247915385362902,0.8051743298257542
0.2175,3.4625,10.0,0.7245654991322951,0.13616320841542973,0.806954623771172
0.2175,3.475,4.0,0.7377136202521948,0.10914326947775907,0.7728403261100556
0.2175,3.475,10.0,0.724767468761208,0.13570949205576183,0.806849931230487
0.2175,3.4875,4.0,0.7379360522079823,0.10869828968332489,0.7727550829702148
0.2175,3.4875,10.0,0.7249735554024415,0.13526134588953362,0.806763274371171
0.2175,3.5,4.0,0.7381593600042867,0.10825867939405992,0.7726841736507902
0.2175,3.5,10.0,0.725183600241527,0.13481871592437042,0.8066942843379046
0.2175,3.5125,4.0,0.7383833290860496,0.107824374863225,0.7726271022227885
0.2175,3.5125,10.0,0.7253974380024075,0.13438154678136086,0.8066425767939482
0.2175,3.525,4.0,0.7386077406647781,0.10739531129699774,0.7725833663312932
0.2175,3.525,10.0,0.72561489707285,0.1339497817336221,0.8066077522698958
0.2175,3.5375,4.0,0.7388323719640707,0.10697142291714086,0.7725524576623437
0.2175,3.55,4.0,0.7390569964853533,0.10655264300217848,0.7725338624030653
0.2175,3.5625,4.0,0.7392813842816821,0.10613890394946193,0.7725270617068614
0.2175,3.575,4.0,0.739505302244422,0.10573013732498292,0.7725315321684489
0.2175,3.5875,4.0,0.7397285144074447,0.10532627392543933,0.7725467462950982
0.2175,3.6,4.0,0.7399507822630615,0.10492724383206577,0.7725721729939028
0.2175,3.6125,4.0,0.740171865088143,0.10453297647510951,0.7726072780587689
0.2175,3.625,4.0,0.7403915202867795,0.10414340068866532,0.7726515246699206
0.2175,3.6375,4.0,0.7406095037419058,0.10375844478198082,0.7727043739029671
0.2175,3.65,4.0,0.7408255701783361,0.1033780365971032,0.7727652852406424
0.2175,3.6625,4.0,0.7410394735355742,0.10300210356913736,0.7728337171011385
0.2175,3.675,4.0,0.7412509673508135,0.10263057279674759,0.7729091273672829
0.2175,4.5,2.0,0.7599286983370603,0.07607961861016219,0.7795004681202691
0.2175,4.5,4.0,0.7413428453191163,0.08457421915535086,0.7722380865865961
0.2175,4.5,6.0,0.7349305847838761,0.09667185032801613,0.7906758190036653
0.22,3.075,10.0,0.7208464683421937,0.15417867290430082,0.8202541587093075
0.22,3.0875,10.0,0.7208737206565218,0.15353336771728843,0.819500602768582
0.22,3.1,10.0,0.7209070778829484,0.15289453585618382,0.8187689348288981
0.22,3.1125,10.0,0.7209465530217384,0.15226217227839658,0.8180592217818758
0.22,3.125,10.0,0.7209921541901734,0.15163627033626395,0.8173715201444228
0.22,3.1375,10.0,0.7210438846922246,0.15101682177986292,0.8167058758656535
0.22,3.15,10.0,0.7211017430720097,0.15040381674857406,0.8160623241173562
0.22,3.1625,4.0,0.732837898123432,0.12244721236721295,0.7805057819339833
0.22,3.1625,10.0,0.7211657231431288,0.1497972437815263,0.8154408890664595
0.22,3.175,4.0,0.7329859327099097,0.1218508129923994,0.7799365334437425
0.22,3.175,10.0,0.7212358140103405,0.14919708980835739,0.8148415836313265
0.22,3.1875,4.0,0.7331384074146017,0.12126092827586307,0.7793907767422734
0.22,3.1875,10.0,0.7213120000617393,0.14860334015403442,0.8142644092192058
0.22,3.2,4.0,0.7332952511273607,0.1206775311149608,0.7788682870903032
0.22,3.2,10.0,0.7213942609515607,0.14801597854126425,0.8137093554406186
0.22,3.2125,4.0,0.7334563868805293,0.12010059278269455,0.7783688262413933
0.22,3.2125,10.0,0.7214825715618006,0.14743498708667707,0.8131763998137627
0.22,3.225,4.0,0.7336217317760068,0.11953008292891659,0.7778921425413619
0.22,3.225,10.0,0.7215769019490842,0.1468603463084593,0.8126655074496493
0.22,3.2375,4.0,0.7337911969128876,0.11896596958073122,0.7774379710423318
0.22,3.2375,10.0,0.7216772172790671,0.1462920351229386,0.8121766307304912
0.22,3.25,4.0,0.7339646873314781,0.11840821914711448,0.7770060336149511
0.22,3.25,10.0,0.721783477751629,0.14573003084619113,0.8117097089751517
0.22,3.2625,4.0,0.7341421019644844,0.1178567964277521,0.7765960390912688
0.22,3.2625,10.0,0.7218956385097683,0.145174309197456,0.8112646681052984
0.22,3.275,4.0,0.7343233335962681,0.11731166461324026,0.7762076834036742
0.22,3.275,10.0,0.7220136495477647,0.14462484429752825,0.8108414203025552
0.22,3.2875,4.0,0.7345082688344884,0.11677278530035103,0.7758406497473199
0.22,3.2875,10.0,0.7221374556066282,0.1440816086725755,0.8104398636802812
0.22,3.3,4.0,0.7346967880912776,0.11624011849946411,0.7754946087536552
0.22,3.3,10.0,0.7222669960710161,0.14354457325514197,0.8100598819467694
0.22,3.3125,4.0,0.7348887655746036,0.11571362264902886,0.775169218683928
0.22,3.3125,10.0,0.7224022048563702,0.14301370738254177,0.8097013440909475
0.22,3.325,4.0,0.735084069291448,0.11519325462882095,0.7748641256363271
0.22,3.325,10.0,0.7225430102998849,0.14248897880770528,0.8093641040801717
0.22,3.3375,4.0,0.7352825610632887,0.1146789697774172,0.7745789637719697
0.22,3.3375,10.0,0.7226893350457706,0.14197035368672584,0.8090480005694107
0.22,3.35,4.0,0.7354840965516879,0.11417072191208082,0.7743133555609961
0.22,3.35,8.0,0.729657247641655,0.13760405579610513,0.8065247501034687
0.22,3.35,10.0,0.7228410959339397,0.14145779660175772,0.808752856643197
0.22,3.3625,4.0,0.7356885252985473,0.11366846334603524,0.7740669120430117
0.22,3.3625,8.0,0.7297615601832416,0.1370958656288097,0.8062827654579093
0.22,3.3625,10.0,0.7229982038906484,0.14095127055016982,0.8084784795775457
0.22,3.375,4.0,0.7358956907798909,0.11317214491216565,0.773839233117057
0.22,3.375,8.0,0.7298702316914141,0.13659363251413717,0.8060626482736398
0.22,3.375,10.0,0.7231605638194643,0.14045073695478943,0.8082246606352032
0.22,3.3875,4.0,0.7361054304723602,0.11268171598973341,0.7736299078366428
0.22,3.3875,8.0,0.7299831585659564,0.13609731324730115,0.8058641997708804
0.22,3.3875,10.0,0.723328074498835,0.13995615567213754,0.8079911748894417
0.22,3.4,4.0,0.7363175759342955,0.11219712452727404,0.7734385147382529
0.22,3.4,8.0,0.7301002299287074,0.1356068630250713,0.8056872000888292
0.22,3.4,10.0,0.7235006284829159,0.1394674849976511,0.8077777810959488
0.22,3.4125,4.0,0.7365319529027894,0.11171831707513655,0.7732646221818008
0.22,3.4125,8.0,0.7302213276743287,0.13512223547168437,0.8055314075506067
0.22,3.4125,10.0,0.7236781120103022,0.13898468167733305,0.8075842215952328
0.22,3.425,4.0,0.7367483814056528,0.11124523881079182,0.7731077887114776
0.22,3.425,8.0,0.7303463265431558,0.13464338265390854,0.8053965579463436
0.22,3.425,10.0,0.7238604049213996,0.13850770091819692,0.8074102222622783
0.22,3.4375,4.0,0.7369666758885375,0.11077783357880373,0.7729675634338953
0.22,3.4375,8.0,0.7304750942159699,0.13417025510936484,0.8052823638502979
0.22,3.4375,10.0,0.7240473805867951,0.13803649640072024,0.8072554925045777
0.22,3.45,4.0,0.7371866453601498,0.11031604391955216,0.772843486415779
0.22,3.45,8.0,0.7306074914306083,0.13370280187103192,0.8051885139811463
0.22,3.45,10.0,0.7242389058498075,0.13757102029893048,0.8071197253075533
0.22,3.4625,4.0,0.7374080935494426,0.10985981110799893,0.7727350890965651
0.22,3.4625,8.0,0.7307433721098211,0.13324097049677264,0.8051146726411658
0.22,3.4625,10.0,0.7244348409877799,0.13711122329687553,0.8070025973220267
0.22,3.475,4.0,0.7376308190841577,0.1094090751944624,0.7726418947085918
0.22,3.475,8.0,0.7308825835187073,0.13278470709986462,0.8050604792399316
0.22,3.475,10.0,0.7246350396958633,0.1366570546075047,0.8069037690167993
0.22,3.4875,4.0,0.7378546156810216,0.10896377504458865,0.772563418717683
0.22,3.4875,10.0,0.7248393490974478,0.1362084620054087,0.8068228848675125
0.22,3.5,4.0,0.7380792723519122,0.10852384838293802,0.7724991692696358
0.22,3.5,10.0,0.7250476097899587,0.13576539184851272,0.8067595736089321
0.22,3.5125,4.0,0.7383045736284423,0.10808923183898216,0.7724486476412107
0.22,3.525,4.0,0.7385302997941222,0.10765986099370342,0.7724113487015257
0.22,3.5375,4.0,0.7387562271392573,0.10723567042880566,0.7723867613782336
0.22,3.55,4.0,0.7389821282225271,0.10681659378134814,0.7723743691269324
0.22,3.5625,4.0,0.7392077721510638,0.10640256379175105,0.7723736504050764
0.22,3.575,4.0,0.739432924872834,0.10599351236505777,0.772384079155169
0.22,3.5875,4.0,0.7396573494820599,0.10558937062195345,0.7724051252883765
0.22,3.6,4.0,0.7398808065388188,0.10519006896123227,0.7724362551812198
0.22,3.6125,4.0,0.7401030544024152,0.10479553711784619,0.7724769321746594
0.22,3.625,4.0,0.7403238495757524,0.10440570421954729,0.7725266170854111
0.22,3.6375,4.0,0.7405429470610326,0.1040204988598001,0.7725847687190929
0.22,3.65,4.0,0.740760100728413,0.10363984914638961,0.7726508444036202
0.22,3.6625,4.0,0.7409750636920773,0.10326368277594042,0.7727243005162742
0.22,3.675,4.0,0.7411875886957604,0.10289192709357207,0.7728045930272226
0.22,4.5,2.0,0.7600218602972723,0.07604032054325716,0.779508407120545
0.22,4.5,4.0,0.7412952307538123,0.08484227533467514,0.7721812379462539
0.22,4.5,6.0,0.7347695829523261,0.09720649297090343,0.7906410420734938
0.2225,3.05,10.0,0.7207579667117314,0.15648148782438573,0.8216826010697943
0.2225,3.0625,10.0,0.720771497637436,0.15582285238331953,0.8208931729841613
0.2225,3.075,10.0,0.7207910770516084,0.1551706840949297,0.820125447515299
0.2225,3.0875,4.0,0.7319340889044521,0.12645671764621624,0.784020124618718
0.2225,3.0875,10.0,0.7208167288721644,0.1545249816702976,0.819379510302577
0.2225,3.1,4.0,0.7320557856793267,0.12582052316295572,0.7833147574948225
0.2225,3.1,10.0,0.7208484720213373,0.1538857422439544,0.8186554369935781
0.2225,3.1125,4.0,0.7321822406929759,0.1251909629950985,0.7826339210053256
0.2225,3.1125,10.0,0.7208863204883422,0.15325296136403893,0.8179532930385017
0.2225,3.125,4.0,0.7323134149689698,0.12456802008400601,0.781977470837163
0.2225,3.125,10.0,0.720930283382019,0.15262663298988735,0.8172731334802096
0.2225,3.1375,4.0,0.7324492643364445,0.12395167578625424,0.7813452486781931
0.2225,3.1375,10.0,0.7209803649820066,0.15200674948279363,0.8166150027477853
0.2225,3.15,4.0,0.7325897393013489,0.12334190986017611,0.7807370822662761
0.2225,3.15,10.0,0.7210365647792429,0.1513933016035993,0.8159789344290015
0.2225,3.1625,4.0,0.7327347849269819,0.12273870046365198,0.7801527854474927
0.2225,3.1625,10.0,0.7210988774951159,0.1507862785102829,0.8153649510309731
0.2225,3.175,4.0,0.7328843407195008,0.1221420241488874,0.7795921582487079
0.2225,3.175,10.0,0.721167293096945,0.150185667753943,0.8147730637382805
0.2225,3.1875,4.0,0.7330383405248375,0.12155185585116479,0.779054986954493
0.2225,3.1875,6.0,0.7308126356632111,0.13464426480735248,0.7927146334680057
0.2225,3.1875,10.0,0.7212417967823361,0.14959145527980242,0.8142032721322789
0.2225,3.2,4.0,0.7331967124322969,0.12096816889085218,0.7785410441905181
0.2225,3.2,10.0,0.7213223689613355,0.14900362542399448,0.813655563918424
0.2225,3.2125,4.0,0.7333593786893194,0.12039093497199713,0.7780500890238173
0.2225,3.2125,10.0,0.7214089852119364,0.14842216091235783,0.8131299146235026
0.2225,3.225,4.0,0.7335262556196661,0.11982012417730518,0.7775818670665724
0.2225,3.225,10.0,0.7215016162292303,0.147847042862445,0.8126262872899118
0.2225,3.2375,4.0,0.7336972535578201,0.11925570497637522,0.7771361105917067
0.2225,3.2375,10.0,0.7216002277574445,0.14727825078111223,0.8121446321530618
0.2225,3.25,4.0,0.7338722767877068,0.11869764422087879,0.776712538655512
0.2225,3.25,10.0,0.7217047805126916,0.14671576256351498,0.8116848863182154
0.2225,3.2625,4.0,0.7340512234914374,0.11814590715641078,0.7763108572467121
0.2225,3.2625,10.0,0.7218152300943085,0.14615955449692444,0.8112469734287523
0.2225,3.275,4.0,0.7342339857095419,0.11760045742289124,0.7759307594277924
0.2225,3.275,10.0,0.721931526890248,0.14560960125691108,0.8108308033365385
0.2225,3.2875,4.0,0.7344204493096779,0.11706125706802294,0.7755719255060021
0.2225,3.2875,10.0,0.7220536159748917,0.14506587591196446,0.8104362717728624
0.2225,3.3,4.0,0.7346104939658504,0.11652826655532576,0.7752340232125113
0.2225,3.3,10.0,0.7221814369996102,0.14452834991987773,0.8100632600282274
0.2225,3.3125,4.0,0.7348039931505079,0.11600144477458148,0.7749167079005547
0.2225,3.3125,10.0,0.722314924086583,0.14399699313497868,0.8097116346428337
0.2225,3.325,4.0,0.7350008141333193,0.11548074905468873,0.7746196227563702
0.2225,3.325,10.0,0.7224540057119434,0.14347177380652273,0.8093812471070438
0.2225,3.3375,4.0,0.7352008179960057,0.11496613518796714,0.7743423990317957
0.2225,3.3375,10.0,0.7225986045950343,0.1429526585823085,0.809071933589552
0.2225,3.35,4.0,0.7354038596585791,0.11445755743738821,0.7740846562909273
0.2225,3.35,8.0,0.7295548047444868,0.1383959690048414,0.8064455148012833
0.2225,3.35,10.0,0.7227486375853026,0.14243961251349843,0.8087835146765217
0.2225,3.3625,4.0,0.7356097879153615,0.11395496855907171,0.7738460026777317
0.2225,3.3625,8.0,0.7296584412801171,0.1378872600641566,0.806210750587005
0.2225,3.3625,10.0,0.7229040155523695,0.14193259905964029,0.8085157951460215
0.2225,3.375,4.0,0.735818445489174,0.11345831983141033,0.7736260352044709
0.2225,3.375,8.0,0.7297664318665915,0.13738450955359258,0.8059977458752677
0.2225,3.375,10.0,0.7230646432770802,0.14143158009027398,0.8082685637652416
0.2225,3.3875,4.0,0.7360296690962843,0.11296756106993334,0.7734243400519395
0.2225,3.3875,8.0,0.7298786728442882,0.13688767484061315,0.8058062965530358
0.2225,3.3875,10.0,0.7232304193506207,0.14093651589939357,0.8080415931277887
0.2225,3.4,4.0,0.7362432895253691,0.11248264065743561,0.7732404928964208
0.2225,3.4,8.0,0.7299950532499715,0.13639671168901576,0.8056361774071253
0.2225,3.4,10.0,0.723401236076323,0.14044736521147305,0.8078346395231853
0.2225,3.4125,4.0,0.7364591317365237,0.11200350557109366,0.7730740592530971
0.2225,3.4125,8.0,0.7301154548654409,0.13591157428203055,0.8054871414341511
0.2225,3.4125,10.0,0.7235769793857322,0.13996408518769293,0.8076474428463061
0.2225,3.425,4.0,0.7366770149663006,0.11153010141339814,0.7729245948329589
0.2225,3.425,8.0,0.7302397522838628,0.1354322152416028,0.8053589191805661
0.2225,3.425,10.0,0.7237575287549164,0.13948663144763326,0.8074797265537832
0.2225,3.4375,4.0,0.7368967528612707,0.11106237244469315,0.7727916459247467
0.2225,3.4375,8.0,0.7303678130020977,0.13495858565068838,0.8052512181188434
0.2225,3.4375,10.0,0.7239427571431063,0.1390149580755001,0.8073311976611945
0.2225,3.45,4.0,0.7371181536145168,0.1106002616159164,0.7726747497875796
0.2225,3.45,8.0,0.730499497527206,0.13449063507595105,0.805163722081595
0.2225,3.45,10.0,0.724132530942905,0.1385490176434255,0.8072015467904545
0.2225,3.4625,4.0,0.7373410201285308,0.11014371060716435,0.7725734350634124
0.2225,3.4625,8.0,0.7306346595047122,0.1340283116051223,0.8050960907738804
0.2225,3.4625,10.0,0.7243267099511963,0.13808876123074984,0.8070904482626272
0.2225,3.475,4.0,0.7375651501897618,0.1096926598654539,0.7724872221963841
0.2225,3.475,8.0,0.7307731458639809,0.1335715618664848,0.8050479593731231
0.2225,3.475,10.0,0.7245251473604262,0.13763413844350544,0.806997560246991
0.2225,3.4875,4.0,0.7377903366577536,0.10924704864589864,0.7724156238735406
0.2225,3.5,4.0,0.7380163676750596,0.10880681505509468,0.7723581454658391
0.2225,3.5125,4.0,0.7382430268867739,0.10837189609591237,0.7723142854879967
0.2225,3.525,4.0,0.7384700936812503,0.10794222771289072,0.772283536058198
0.2225,3.5375,4.0,0.7386973434384804,0.1075177448466704,0.7722653833705994
0.2225,3.55,4.0,0.7389245478031634,0.10709838147818301,0.7722593081702251
0.2225,3.5625,4.0,0.7391514749598129,0.10668407068730211,0.7722647862406593
0.2225,3.575,4.0,0.7393778899340216,0.10627474470305834,0.7722812888856914
0.2225,3.5875,4.0,0.7396035549001643,0.10587033496510247,0.7723082834352897
0.2225,3.6,4.0,0.7398282295046633,0.1054707721751256,0.772345233743138
0.2225,3.6125,4.0,0.7400516712035993,0.10507598636153616,0.7723916007047034
0.2225,3.625,4.0,0.7402736356108306,0.10468590693690571,0.7724468427709437
0.2225,3.6375,4.0,0.7404938768597239,0.10430046276063745,0.772510416482126
0.2225,3.65,4.0,0.7407121479728693,0.10391958220103177,0.7725817770027696
0.2225,3.6625,4.0,0.7409282012442638,0.10354319319795474,0.772660378666432
0.2225,3.675,4.0,0.7411417886299695,0.10317122333072869,0.7727456755275273
0.2225,4.5,2.0,0.7601334780689092,0.07601515205279896,0.7795723944916032
0.2225,4.5,4.0,0.741267388211857,0.08512830145722924,0.7721779051817947
0.2225,4.5,6.0,0.7346299431910892,0.09776290761638584,0.7906579999420817
0.225,3.025,4.0,0.7312951591071166,0.13004965259023427,0.7875105721925331
0.225,3.0375,4.0,0.7313941222385774,0.12937991565882878,0.7866898883559577
0.225,3.0375,10.0,0.7207218856475947,0.15816907292267907,0.8223792230238732
0.225,3.05,4.0,0.7314979773758467,0.12871686398594556,0.785894232515054
0.225,3.05,10.0,0.7207279040310135,0.15750364090245816,0.8215760580499029
0.225,3.0625,4.0,0.731606708551971,0.1280604886254808,0.7851235284891247
0.225,3.0625,10.0,0.7207399222406888,0.1568446622396476,0.8207944750843282
0.225,3.075,4.0,0.7317202953195694,0.12741077911363252,0.7843776860906608
0.225,3.075,10.0,0.7207579700980881,0.1561921377678164,0.8200345680148203
0.225,3.0875,4.0,0.731838712606679,0.12676772345323345,0.7836566010693728
0.225,3.0875,10.0,0.720782072475363,0.15554606677290722,0.8192964210194997
0.225,3.1,4.0,0.7319619305681191,0.12613130810591744,0.7829601550909553
0.225,3.1,10.0,0.720812249317352,0.15490644698399686,0.8185801083207006
0.225,3.1125,4.0,0.7320899144482638,0.1255015179718327,0.7822882157297749
0.225,3.1125,10.0,0.7208485156754797,0.15427327456084283,0.8178856939588429
0.225,3.125,4.0,0.7322226244399033,0.12487833638883833,0.7816406364833549
0.225,3.125,10.0,0.7208908817415742,0.15364654408444312,0.8172132315627897
0.225,3.1375,4.0,0.7323600155553275,0.12426174511241829,0.7810172568044378
0.225,3.1375,6.0,0.7305068313979483,0.13766385245896465,0.7947253739581069
0.225,3.1375,10.0,0.7209393528794041,0.15302624855321953,0.816562764118657
0.225,3.15,4.0,0.7325020374948039,0.12365172431668568,0.7804179021457045
0.225,3.15,6.0,0.7305550843939819,0.13704777253857572,0.7941295650027222
0.225,3.15,10.0,0.7209939296470876,0.1524123793693596,0.815934323729484
0.225,3.1625,4.0,0.7326486345320032,0.12304825257469855,0.779842384015322
0.225,3.1625,6.0,0.7306081374095004,0.13643825378760693,0.7935569044485126
0.225,3.1625,10.0,0.7210546078089083,0.151804926339218,0.8153279313678705
0.225,3.175,4.0,0.732799745397878,0.12245130686368216,0.7792905000454281
0.225,3.175,6.0,0.7306659609320428,0.1358352745276396,0.7930072770085468
0.225,3.175,10.0,0.7211213783351522,0.1512038776638763,0.8147435966156775
0.225,3.1875,4.0,0.7329553031784749,0.12186086255337916,0.7787620340715855
0.225,3.1875,6.0,0.730728520141933,0.13523881142838234,0.7924805543399979
0.225,3.1875,10.0,0.7211942273837733,0.15060921993753595,0.8141813173876968
0.225,3.2,4.0,0.7331152352177192,0.12127689340002379,0.7782567562205328
0.225,3.2,6.0,0.730795774841547,0.13464883951188913,0.7919765948204065
0.225,3.2,10.0,0.72127313627179,0.1500209381461124,0.8136410796478666
0.225,3.2125,4.0,0.733279463028917,0.12069937155256848,0.777774423008201
0.225,3.2125,10.0,0.7213580814324227,0.1494390156604058,0.8131228571121278
0.225,3.225,4.0,0.7334479022159556,0.12012826754083321,0.7773147774503861
0.225,3.225,10.0,0.7214490343569917,0.148863434234494,0.8126266109382023
0.225,3.2375,4.0,0.7336204624029785,0.11956355028293722,0.7768775491829856
0.225,3.2375,10.0,0.7215459615251628,0.14829417400633543,0.8121522894100276
0.225,3.25,4.0,0.7337970471720465,0.11900518708971804,0.7764624545892642
0.225,3.25,10.0,0.7216488243272067,0.14773121349415325,0.8116998276196593
0.225,3.2625,4.0,0.7339775540118809,0.11845314366071416,0.7760691969504658
0.225,3.2625,10.0,0.721757578971672,0.14717452959322191,0.8112691471369402
0.225,3.275,4.0,0.7341618742747558,0.11790738409601591,0.7756974665985332
0.225,3.275,10.0,0.7218721763917546,0.14662409758289704,0.8108601556870437
0.225,3.2875,4.0,0.7343498931440655,0.11736787090108601,0.7753469410875313
0.225,3.2875,10.0,0.7219925621398503,0.14607989111797853,0.810472746831955
0.225,3.3,4.0,0.7345414896124858,0.11683456499941378,0.7750172853785718
0.225,3.3,10.0,0.7221186762791753,0.1455418822309201,0.8101067996534996
0.225,3.3125,4.0,0.7347365364695057,0.11630742573773746,0.7747081520434396
0.225,3.3125,10.0,0.7222504532726143,0.1450100413416712,0.8097621784500113
0.225,3.325,4.0,0.7349349003033832,0.11578641090733546,0.774419181479751
0.225,3.325,10.0,0.7223878218713261,0.1444843372450231,0.8094387324501582
0.225,3.3375,4.0,0.7351364415097835,0.11527147675005207,0.7741500021462222
0.225,3.3375,10.0,0.7225307049973982,0.14396473712888697,0.8091362955395649
0.225,3.35,4.0,0.7353410143182627,0.11476257798179813,0.7739002308139686
0.225,3.35,8.0,0.7294733385110397,0.13921374654897806,0.8064085181124567
0.225,3.35,10.0,0.7226790196333491,0.1434512065668621,0.8088546860157002
0.225,3.3625,4.0,0.7355484668285303,0.114259667811231,0.7736694728349602
0.225,3.3625,8.0,0.7295763118178621,0.13870452395341937,0.8061810183813831
0.225,3.3625,10.0,0.7228326767107315,0.14294370952647123,0.8085937063620318
0.225,3.375,4.0,0.7357586410598315,0.11376269795863536,0.7734573224348062
0.225,3.375,8.0,0.7296836339925026,0.13820126115342776,0.8059751607940706
0.225,3.375,10.0,0.722991581004768,0.14244220838161373,0.8083531430562112
0.225,3.3875,4.0,0.7359713730159758,0.11327161867962478,0.7732633630141171
0.225,3.3875,8.0,0.7297952014199953,0.13770391610980753,0.805790735856133
0.225,3.3875,10.0,0.7231556310312671,0.14194666391035626,0.808132766410885
0.225,3.4,4.0,0.7361864927645438,0.11278637879225774,0.7730871674729299
0.225,3.4,8.0,0.7299109031527508,0.13721244517447426,0.8056275130015831
0.225,3.4,10.0,0.7233247189546224,0.14145703531481796,0.8079323304471313
0.225,3.4125,4.0,0.7364038245310889,0.11230692570314947,0.7729282985607274
0.225,3.4125,8.0,0.7300306209539072,0.13672680311194688,0.8054852399498892
0.225,3.4125,10.0,0.7234987305033078,0.14097328022398226,0.8077515728121926
0.225,3.425,4.0,0.7366231868080878,0.11183320543840436,0.7727863092271601
0.225,3.425,8.0,0.7301542293608927,0.13624694311642083,0.8053636420994529
0.225,3.425,10.0,0.7236775448961313,0.14049535471398397,0.8075902147347573
0.225,3.4375,4.0,0.7368443924803522,0.11136516267153555,0.772660743008769
0.225,3.4375,8.0,0.7302815957681359,0.13577281683084969,0.8052624219651041
0.225,3.45,4.0,0.7370672489683677,0.11090274076504289,0.7725511344168333
0.225,3.45,8.0,0.7304125805325132,0.13530437437827944,0.8051812586792989
0.225,3.4625,4.0,0.7372915583851608,0.110445881799136,0.7724570093482808
0.225,3.4625,8.0,0.730547037093545,0.1348415643855498,0.8051198075674275
0.225,3.475,4.0,0.7375171177108473,0.10999452661391478,0.7723778855112229
0.225,3.475,8.0,0.7306848121126598,0.13438433401322256,0.8050776998245148
0.225,3.4875,4.0,0.7377437189835617,0.10954861484934059,0.7723132728535844
0.225,3.5,4.0,0.7379711495078246,0.10910808498842121,0.7722626740192956
0.225,3.5125,4.0,0.7381991920762738,0.10867287440099822,0.7722255847998429
0.225,3.525,4.0,0.7384276252087534,0.10824291938894057,0.7722014946012903
0.225,3.5375,4.0,0.738656223408026,0.10781815524057761,0.7721898869214235
0.225,3.55,4.0,0.7388847574268937,0.10739851627428573,0.7721902398312559
0.225,3.5625,4.0,0.739112994556262,0.1069839358955326,0.7722020264676419
0.225,3.575,4.0,0.7393406989209442,0.10657434665131019,0.7722247155317981
0.225,3.5875,4.0,0.7395676317964913,0.10616968028235846,0.772257771794011
0.225,3.6,4.0,0.7397935519347398,0.10576986778583358,0.7723006566121273
0.225,3.6125,4.0,0.7400182159042734,0.10537483946833506,0.7723528284515895
0.225,3.625,4.0,0.7402413784449814,0.10498452501279208,0.7724137434193946
0.225,3.6375,4.0,0.7404627928311731,0.10459885353309739,0.7724828557996001
0.225,3.65,4.0,0.7406822112489542,0.10421775364179722,0.7725596186069688
0.225,3.6625,4.0,0.7408993851806914,0.10384115351095177,0.7726434841371008
0.225,4.5,2.0,0.7602639243896326,0.07600462524703944,0.7796934321373583
0.225,4.5,4.0,0.7412597798934394,0.08543273761833317,0.7722293667413446
0.225,4.5,6.0,0.7345121187599528,0.09834146815371425,0.7907278627061776
0.2275,3.0,4.0,0.7310230989310806,0.13173985474797606,0.7888430702269942
0.2275,3.0125,4.0,0.7311137431879755,0.13105659054496288,0.787981345865916
0.2275,3.025,4.0,0.7312093104773685,0.13038001317099635,0.7871447480197107
0.2275,3.0375,4.0,0.7313097925691969,0.1297101170136462,0.7863332261562496
0.2275,3.0375,10.0,0.7207157225840545,0.15922106733293223,0.8223033254276183
0.2275,3.05,4.0,0.7314151770319077,0.1290468949827551,0.7855467159476721
0.2275,3.05,10.0,0.720720311337051,0.158555340180267,0.8215082200596268
0.2275,3.0625,4.0,0.7315254470906657,0.1283903384963784,0.7847851391487449
0.2275,3.0625,10.0,0.720730876938608,0.15789605140045393,0.8207346661061946
0.2275,3.075,4.0,0.7316405814896375,0.12774043746491634,0.7840484035109385
0.2275,3.075,10.0,0.7207474500906003,0.15724320239067527,0.8199827559020554
0.2275,3.0875,4.0,0.7317605543473487,0.12709718027705366,0.7833364027233644
0.2275,3.0875,10.0,0.7207700566480183,0.15659679302880808,0.8192525721401743
0.2275,3.1,4.0,0.7318853350179075,0.12646055378590043,0.7826490163771966
0.2275,3.1,6.0,0.7303229223296721,0.1401704710870452,0.7964007546281849
0.2275,3.1,10.0,0.7207987176199467,0.15595682165153069,0.8185441876180588
0.2275,3.1125,4.0,0.7320148879507633,0.12583054329794463,0.781986109951328
0.2275,3.1125,6.0,0.7303571309536662,0.13953429260127984,0.7957436026673353
0.2275,3.1125,10.0,0.7208334491778763,0.15532328504889933,0.8178576649820993
0.2275,3.125,4.0,0.7321491725575522,0.12520713256180407,0.7813475348206665
0.2275,3.125,6.0,0.7303961922898023,0.1389047146613293,0.7951098246662228
0.2275,3.125,10.0,0.7208742626684158,0.15469617844245448,0.8171930564820357
0.2275,3.1375,4.0,0.7322881430805752,0.12459030375476869,0.7807331282815897
0.2275,3.1375,6.0,0.7304400925803752,0.13828172113893858,0.7944993409311619
0.2275,3.1375,10.0,0.7209211646255156,0.1540754954840156,0.8165504037151579
0.2275,3.15,4.0,0.7324317484673043,0.12398003747536883,0.7801427135840064
0.2275,3.15,6.0,0.7304888129457706,0.13766529427989088,0.7939120595294702
0.2275,3.15,10.0,0.7209741567773129,0.1534612282434289,0.8159297373806312
0.2275,3.1625,4.0,0.7325799322527122,0.1233763127361442,0.7795760999953425
